CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Escriturador;CNPJ_Escriturador;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email;Data_Inicio_Atuacao;Data_Fim_Atuacao
87.870.952/0001-44;2022-01-01;2;121114;Borrachas Vipal S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus s/nº;;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;;;deborah.lima@bradesco.com.br;2022-04-20;
88.610.126/0001-29;2022-01-01;1;116527;FRAS-LE S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus;s/n;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36847654;dac.escrituracao@bradesco.com.br;2021-01-04;
88.610.191/0001-54;2022-01-01;3;114005;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, S/N - Prédio Amarelo;2º andar;Cidade de Deus;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;dac.escrituracao@bradesco.com.br;2012-01-01;
88.611.835/0001-29;2022-01-01;4;116746;MARCOPOLO S.A.;BANCO BRADESCO S.A. (BRADESCO);60.746.948/0001-12;;Núcleo Cidade de Deus, s/n;;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;carlosd.pereira@bradesco.com.br;2020-10-01;
88.613.658/0001-10;2022-01-01;1;115937;PETTENATI S.A. INDUSTRIA TEXTIL;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;27402139;;11;27402139;escrituracaorendavariavel@itau-unibanco.com.br;2009-03-31;
89.086.144/0001-16;2022-01-01;1;111614;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;Banco Bradesco S.A;60.746.948/0001-12;;Núcleo Cidade de Deus;S/N;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;carlosd.pereira@bradesco.com.br;2021-01-04;
89.096.457/0001-55;2022-01-01;1;116149;SLC AGRICOLA S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;;AV. BRIGADEIRO FARIA LIMA, 3400;10º ANDAR;ITAIM BIBI;São Paulo;SP;Brasil;04538132;;11;50291942;;11;50291920;adriana.souza@itau-unibanco.com.br;2007-05-23;
89.463.822/0001-12;2022-01-01;2;113345;LUPATECH S.A. - EM RECUPERAÇÃO JUDICIAL;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus - Prédio Amarelo;Subsolo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2006-04-25;
89.637.490/0001-45;2022-01-01;5;120107;KLABIN S.A.;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;;Rua Ana Neri, N°368;Bloco A, 1° andar;Mooca;São Paulo;SP;Brasil;03106010;;13;39285;;;;escrituracaorendavariavel@itau-unibanco.com.br;1998-11-04;
89.850.341/0001-60;2022-01-01;4;114101;GRENDENE S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus - Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;0800;7011616;;011;36845645;dac.acecustodia@bradesco.com.br;2020-08-03;
90.076.886/0001-40;2022-01-01;2;112691;MINUPAR PARTICIPACOES S.A.;Banco Itau-Unibanco S/A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, nº 3500;Andar 3;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30039285;;011;30034828;escrituracaorendavariavel@itau-unibanco.com.br;1990-09-14;
90.441.460/0001-48;2022-01-01;4;116906;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Rua Núcleo Cidade de Deus;s/n;Vila Yara;Osasco;SP;Brasil;06029090;;011;36843684;;011;36843684;dac.escrituracao@bradesco.com.br;2020-12-01;
91.333.666/0001-17;2022-01-01;1;114859;RECRUSUL S.A.;Itaú Unibanco S/A;60.701.190/0001-04;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974515;;011;27973140;escrituracaorendavariavel@itau-unibanco.com.br;1990-02-01;
91.669.747/0001-92;2022-01-01;6;122274;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;BANCO DO BRASIL S.A.;00.000.000/0001-91;;Rua Professor Lélio Gama, n° 105, Edifício SEDAN, 38°ANDAR;38° ANDAR;Centro;Rio de Janeiro;RJ;Brasil;20031080;;21;38083715;;21;38083715;aescriturais@bb.com.br;2020-03-01;
91.983.056/0001-69;2022-01-01;1;112468;KEPLER WEBER S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av Brigadeiro Faria Lima;3500 - 3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;30039285;;11;27973750;investfone.investimento@itau-unibanco.com.br;1990-02-01;
92.012.467/0001-70;2022-01-01;1;112622;GRAZZIOTIN S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº;;Vila Yara;Osasco;SP;Brasil;06029900;;11;36847654;;;;marcelo.poli@bradesco.com.br;2021-02-01;
92.660.570/0001-26;2022-01-01;3;121368;TREVISA INVESTIMENTOS S.A.;Itau Corretora de Valores S. A.;61.194.353/0001-64;;Rua Santa Virgínia, 299;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;40901484;;;;andre.sales@itau-unibanco.com.br;2009-03-02;
92.665.611/0001-77;2022-01-01;1;116470;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus s/nro Predio Amarelo Velho;2º Andar;Vila Yara;Porto Alegre;RS;Brasil;06029900;;11;36849441;;11;36843811;4010.acecutodia@bradesco.com.br;1977-07-20;
92.690.783/0001-09;2022-01-01;2;116954;METALURGICA GERDAU S.A.;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;investfone@itau.com.br;1990-02-01;
92.693.019/0001-89;2022-01-01;1;116222;PANATLANTICA S.A.;Itau Corretora de Valores SA;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3400;S/C;Itaim Bibi;São Paulo;SP;Brasil;04538132;;5511;40043131;;5511;50291721;izaias.oliveira@itau-unibanco.com.br;2009-02-01;
92.715.812/0001-31;2022-01-01;9;122532;CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T;Itaú Corretora de Valores S.A;61.194.353/0001-64;;AV. Brigadeiro Faria Lima,;3500, 3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;30039285;atendimentoescrituracao@itau-unibanco.com.br;2013-10-01;
92.749.225/0001-63;2022-01-01;3;114006;HERCULES S.A. FABRICA DE TALHERES;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, S/N - Prédio Amarelo;2º andar;Cidade de Deus;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;dac.escrituracao@bradesco.com.br;2012-01-01;
92.754.738/0001-62;2022-01-01;2;112625;LOJAS RENNER S.A.;Itau Corretora de Valores SA;61.194.353/0001-64;;Rua Ururai, 111;Prédio B;Tatuapé;São Paulo;SP;Brasil;03084010;;11;27402565;;11;27973750;escrituracaorendavariavel@itauunibanco.com.br;2008-10-28;
92.781.335/0001-02;2022-01-01;1;111542;TAURUS ARMAS S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;;rua Santa Virginia, 299;Prédio B Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;40901484;;;;andre.sales@itau-unibanco.com.br;2009-03-02;
92.791.243/0001-03;2022-01-01;3;122668;IRANI PAPEL E EMBALAGEM S.A.;Itau Corretora da Valores S.A.;61.194.353/0001-64;;Rua Ururai, 111;Prédio B, Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;50291809;;11;50291917;;1995-05-04;
92.802.784/0001-90;2022-01-01;1;116278;CIA RIOGRANDENSE DE SANEAMENTO;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Praça Alfredo Egydio de Souza Aranha, n° 100;Torre Olavo Setubal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291919;;;;rosana.souza@itau-unibanco.com.br;1997-11-24;
92.934.215/0001-06;2022-01-01;2;119110;Banrisul Soluções em Pagamentos S.A. - Instituição de Pagame;Banco do Estado do Rio Grande do Sul S.A.;92.702.067/0001-96;;Rua Capitão Montanha, 177;4° andar;Centro;Porto Alegre;RS;Brasil;90010040;;51;32153727;;51;32151716;ri@banrisul-ri.com.br;2018-05-21;
94.813.102/0001-70;2022-01-01;3;122670;Três Tentos Agroindustrial S/A;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº, Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849469;;11;36847654;dac.escrituracao@bradesco.com.br;2021-02-19;
95.426.862/0001-97;2022-01-01;2;115524;EXCELSIOR ALIMENTOS S.A.;Itau-Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururai, 111;Prédio B - térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;30039285;;011;30039285;atendimentoescrituracao@itau-unibanco.com.br;2008-06-09;
96.298.013/0001-68;2022-01-01;2;115783;PACAEMBU CONSTRUTORA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;40043131;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-08-31;
96.418.264/0218-02;2022-01-01;1;112742;Lojas Quero Quero S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974515;;011;27973140;marcio.conde-souza@itau-unibanco.com.br;2020-02-10;
97.837.181/0001-47;2022-01-01;2;118216;DEXCO S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Agência Especializada Acionistas - Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2009-08-20;
