CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Escriturador;CNPJ_Escriturador;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email;Data_Inicio_Atuacao;Data_Fim_Atuacao
92.012.467/0001-70;2020-01-01;1;91290;GRAZZIOTIN S.A.;ITAU CORRETORA DE VALORES;61.194.353/0001-64;Endereço da Sede;Av Brigadeiro Faria Lima;3400;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;30039285;atendimentoescrituracao@itau-unibanco.com.br;1979-01-31;
92.660.570/0001-26;2020-01-01;3;94769;TREVISA INVESTIMENTOS S.A.;Itau Corretora de Valores S. A.;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27402565;;011;27402571;adriana.souza@itau-unibanco.com.br;2009-03-02;
92.665.611/0001-77;2020-01-01;3;99314;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus s/nro Predio Amarelo Velho;2º Andar;Vila Yara;Porto Alegre;RS;Brasil;06029900;;11;36849441;;11;36843811;4010.acecutodia@bradesco.com.br;1977-07-20;
92.690.783/0001-09;2020-01-01;1;93577;METALURGICA GERDAU S.A.;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro Faria Lima, 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974515;;11;27974515;marcio.condesouza@itau-unibanco.com.br;1990-02-01;
92.693.019/0001-89;2020-01-01;1;91243;PANATLANTICA S.A.;Itau Corretora de Valores SA;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro Faria Lima, 3400;S/C;Itaim Bibi;São Paulo;SP;Brasil;04538132;;5511;40043131;;5511;50291721;izaias.oliveira@itau-unibanco.com.br;2009-02-01;
92.715.812/0001-31;2020-01-01;3;93118;CIA ESTADUAL GER.TRANS.ENER.ELET-CEEE-GT;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;AV. Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30039285;;000;0000000000;atendimentoescrituracao@itau-unibanco.com.br;2013-10-01;
92.749.225/0001-63;2020-01-01;1;90490;HERCULES S.A. FABRICA DE TALHERES;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, S/N - Prédio Amarelo;2º andar;Cidade de Deus;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;dac.escrituracao@bradesco.com.br;2012-01-01;
92.754.738/0001-62;2020-01-01;3;96869;LOJAS RENNER S.A.;Itau Corretora de Valores SA;61.194.353/0001-64;Endereço da Sede;Rua Ururai, 111;Prédio B;Tatuapé;São Paulo;SP;Brasil;03084010;;11;27402565;;11;27973750;escrituracaorendavariavel@itauunibanco.com.br;2008-10-28;
92.781.335/0001-02;2020-01-01;2;92846;TAURUS ARMAS S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;rua Santa Virginia, 299;Prédio B Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;27402597;;11;78122597;danilo.alvareng@itau-unibanco.com.br;2009-03-02;
92.791.243/0001-03;2020-01-01;3;98624;IRANI PAPEL E EMBALAGEM S.A.;Itau Corretora da Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Ururai, 111;Prédio B, Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;50291809;;11;50291917;;1995-05-04;
92.802.784/0001-90;2020-01-01;2;99275;CIA RIOGRANDENSE DE SANEAMENTO;Itaú Unibanco S.A.;60.701.190/0001-04;Endereço para Correspondência;Praça Alfredo Egydio de Souza Aranha, nº 100;Torre Olavo Setubal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;011;50291919;;011;50291917;rosana.souza@itau-unibanco.com.br;1997-11-24;
92.929.520/0001-00;2020-01-01;2;97003;SPRINGER S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço para Correspondência;Av. Yara s/n - Cidade de Deus - Prédio Amarelo;2º andar;Cidade de Deus;Osasco;SP;Brasil;06029900;;11;36849441;;11;36849434;4010.acoes@bradesco.com.br;2002-06-14;
92.934.215/0001-06;2020-01-01;2;103064;Banrisul Cartões S.A.;Banco do Estado do Rio Grande do Sul S.A.;92.702.067/0001-96;Endereço da Sede;Rua Capitão Montanha, 177;4° andar;Centro;Porto Alegre;RS;Brasil;90010040;;51;32153727;;51;32151716;ri@banrisul-ri.com.br;2018-05-21;
95.426.862/0001-97;2020-01-01;1;91208;EXCELSIOR ALIMENTOS S.A.;Itau-Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Ururai, 111;Prédio B - térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;30039285;;;;atendimentoescrituracao@itau-unibanco.com.br;2008-06-09;
96.298.013/0001-68;2020-01-01;2;97479;PACAEMBU CONSTRUTORA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Av. Brg. Faria Lima;3600;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;40043131;;11;40043131;;2020-08-31;
96.418.264/0218-02;2020-01-01;2;95847;Lojas Quero Quero S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974515;;011;27973140;marcio.conde-souza@itau-unibanco.com.br;2020-02-10;
97.837.181/0001-47;2020-01-01;1;95491;DURATEX S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Agência Especializada Acionistas - Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2009-08-20;
