CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Contato;Data_Inicio_Contato;Data_Fim_Contato;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
82.640.558/0001-04;2020-01-01;1;94112;KARSTEN S.A.;Helena Cristina Paiva da Silva;2020-03-02;;Endereço da Sede;Rua Johann Karsten;260;Testo Salto;Blumenau;SC;Brasil;89074700;;47;33314082;;47;33314082;acionistas@karsten.com.br
82.901.000/0001-27;2020-01-01;2;99918;Intelbras S.A.;Rafael Boeing;2020-11-25;;Endereço da Sede;Rodovia BR 101;Km 210;Área Industrial;Florianópolis;SC;Brasil;88104800;;48;32819500;;;;ri@intelbras.com.br
82.981.929/0001-03;2020-01-01;1;97938;CIA INDUSTRIAL SCHLOSSER S.A.;João Beckhauser;2011-12-01;;Endereço da Sede;Rua Edgar Von Buettner;941;Bateas;Brusque;SC;Brasil;88355350;;47;32518000;;47;32518004;joaob@schlosser.com.br
82.982.075/0001-80;2020-01-01;1;95835;TEXTIL RENAUXVIEW S.A.;Marta Castelli;2007-01-15;;Endereço da Sede;Rua do Centenário, 215;-;Centro;Brusque;SC;Brasil;88351020;;47;32551000;;47;32551000;marta@renauxview.com.br
83.878.892/0001-55;2020-01-01;2;95838;CENTRAIS ELET DE SANTA CATARINA S.A.;Marcos Antônio Pacheco;2018-08-11;2020-08-05;Endereço da Sede;Avenida Itamarati, 160;Itacorubi;Itacorubi;Florianópolis;SC;Brasil;88034900;;5548;32315100;;5548;32316229;ri@celesc.com.br
83.878.892/0001-55;2020-01-01;2;95838;CENTRAIS ELET DE SANTA CATARINA S.A.;Rafael Olegário da Silva;2020-08-06;;Endereço da Sede;Avenida Itamarati, 160;Itacorubi;Itacorubi;Florianópolis;SC;Brasil;88034900;;5548;32315000;;5548;32316039;ri@celesc.com.br
84.429.695/0001-11;2020-01-01;2;97808;WEG S.A.;André Menegueti Salgueiro;2017-05-10;;Endereço da Sede;Av. Prefeito Waldemar Grubba;3300;Vila Lalau;Jaraguá do Sul;SC;Brasil;89256900;;047;32766367;;047;32764201;amsalgueiro@weg.net
84.683.374/0001-49;2020-01-01;2;99805;TUPY S.A.;Hugo Giuliano Zierth;2016-06-06;;Endereço da Sede;Av. Dr. Cardoso de Almeida, 1.666;6º andar;Vila Olímpia;São Paulo;SP;Brasil;04536070;;11;27637844;;11;27637802;dri@tupy.com.br
84.683.408/0001-03;2020-01-01;1;95353;DOHLER S.A.;Geovane Marcial;2007-01-01;;Endereço para Correspondência;Rua Arno Waldemar Döhler,;145;Zona Indl. Norte;Joinville;SC;Brasil;89219902;;47;34411639;;47;34411777;acionista@dohler.com.br
84.683.671/0001-94;2020-01-01;3;98856;WETZEL S.A. EM RECUPERAÇÃO JUDICIAL;André Luís Wetzel da Silva;2020-04-28;;Endereço da Sede;Rua Dona Francisca, nº 8300, Bloco H,;Perini Business Park;Distrito Industrial;Joinville;SC;Brasil;89219600;;47;34518510;;47;34518501;dri@wetzel.com.br
85.778.074/0001-06;2020-01-01;2;91708;METALURGICA RIOSULENSE S.A.;Elisiana Berkenbrock;2018-05-30;;Endereço da Sede;Rua Emilio Adami;700;Barra do Trombudo;Rio do Sul;SC;Brasil;89164910;;47;35314064;;47;35314070;ri@riosulense.com.br
86.375.425/0001-09;2020-01-01;2;94413;METISA METALURGICA TIMBOENSE S.A.;Tatiana Venturi Fachini;2001-01-01;;Endereço para Correspondência;Rua Fritz Lorenz, Nº 2442;Caixa Postal 11;Distrito Industrial;Timbó;SC;Brasil;89120000;;47;32812273;;47;32812223;dri@metisa.com.br
86.550.951/0001-50;2020-01-01;2;96546;POMIFRUTAS S/A - EM RECUPERAÇÃO JUDICIAL;MARCOS KASSARDJIAN;2018-05-29;;Endereço da Sede;RUA RODRIGO CLAUDIO;APTO 41;CENTRO;São Paulo;SP;Brasil;01532020;;11;35281091;;11;35281091;dicori@pomifrutas.com.br
87.043.832/0001-73;2020-01-01;1;93580;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;RODRIGO DOS REIS MAIA;2015-01-01;;Endereço da Sede;Avenida Doutora Ruth Cardoso, 8501;8º andar;Pinheiros;São Paulo;SP;Brasil;05425070;;11;30946300;;11;30946300;inform@gerdau.com.br
87.456.562/0001-22;2020-01-01;1;93274;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;AUGUSTO LAURO DE OLIVEIRA JUNIOR;2003-03-26;;Endereço da Sede;Av. Carlos Gomes, 651;5º andar;Boa Vista;Porto Alegre;RS;Brasil;90480003;;051;33273200;;051;33273200;ri@josapar.com.br
87.762.563/0001-03;2020-01-01;1;93247;CIA HABITASUL DE PARTICIPACOES;Marisa da Silva Bonfiglio;2014-12-01;;Endereço da Sede;Rua General João Manoel, nº 157;15º Andar, Sala 1501;Centro Histórico;Porto Alegre;RS;Brasil;90010030;;51;32203516;;;;chprelacoesinvestidores@habitasul.com.br
88.610.126/0001-29;2020-01-01;1;94459;FRAS-LE S.A.;Jessica Cristina Cantele;2020-06-26;;Endereço da Sede;Rodovia RS 122, Km 66, nº 10.945;Prédio adm;Forqueta;Caxias do Sul;RS;Brasil;95010550;;054;32391553;;054;32391567;ri@fras-le.com
88.610.126/0001-29;2020-01-01;1;94459;FRAS-LE S.A.;Jorge Roberto Gomes;2015-08-12;2020-06-25;Endereço da Sede;Rodovia RS 122, Km 66, nº 10.945;Prédio adm;Forqueta;Caxias do Sul;RS;Brasil;95010550;;054;32391517;;054;32391567;ri@fras-le.com
88.610.191/0001-54;2020-01-01;1;90488;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Teresinha da Silva Mengue;2018-12-01;;Endereço da Sede;Avenida Dr. Nilo Peçanha, 2825;301;Chacara das Pedras;Porto Alegre;RS;Brasil;91330001;;51;33585081;;;;teresinha.mengue@mundial.com
88.611.835/0001-29;2020-01-01;2;99784;MARCOPOLO S.A.;EDUARDO FREDERICO WILLRICH;2017-03-01;;Endereço da Sede;Avenida Rio Branco;4889;Ana Rech;Caxias do Sul;RS;Brasil;95060145;;54;21014660;;54;21014010;eduardo.willrich@marcopolo.com.br
89.086.144/0001-16;2020-01-01;1;94014;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;Caroline Isotton Colleto;2017-01-16;;Endereço da Sede;Av. Abramo Randon, 770;;Interlagos;Caxias do Sul;RS;Brasil;95055010;;54;32392000;;54;32392566;ri@randon.com.br
89.096.457/0001-55;2020-01-01;1;93885;SLC AGRICOLA S.A.;Frederico Logemann;2010-01-01;;Endereço da Sede;Rua Bernardo Pires, 128;3º andar;Santana;Porto Alegre;RS;Brasil;90620010;;51;32307799;;51;32307750;ri@slcagricola.com.br
89.463.822/0001-12;2020-01-01;1;93483;LUPATECH S.A.;Rafael Gorenstein;2017-05-02;;Endereço da Sede;Rua Alcídes Lourenço da Rocha, 167;8º andar;Brooklin Novo;São Paulo;SP;Brasil;04571110;;11;21347099;;11;21347000;ri@lupatech.com.br
89.637.490/0001-45;2020-01-01;1;90286;KLABIN S.A.;Marcos Maciel Marques da Costa;2018-07-01;;Endereço da Sede;Av. Brigadeiro Faria Lima, 3600;3º, 4º e 5º Andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30468415;;11;30468415;mmcosta@klabin.com.br
89.850.341/0001-60;2020-01-01;4;95673;GRENDENE S.A.;Alceu Demartini de Albuquerque;2020-04-14;;Endereço da Sede;Avenida Pedro Grendene;131;Volta Grande;Farroupilha;RS;Brasil;95180052;;54;21099000;;54;21099988;dri@grendene.com.br
90.400.888/0001-42;2020-01-01;1;92528;BCO SANTANDER (BRASIL) S.A.;Andre Parize Moraes;2016-07-01;;Endereço da Sede;Avenida Presidente Juscelino Kubitschek;2041/2235-Bl A 26ª;Vila Olimpia;São Paulo;SP;Brasil;04543011;;011;35533300;;11;35537797;ri@santander.com.br
90.441.460/0001-48;2020-01-01;2;99727;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Gustavo Dall Onder;2016-11-09;;Endereço da Sede;Rua Luiz Busetti. 906;0;Vicentina;Farroupilha;RS;Brasil;95180000;;54;34554425;;54;34554425;gustavo.d@unicasamoveis.com.br
91.333.666/0001-17;2020-01-01;3;99820;RECRUSUL S.A.;Luiz Alcemar Baumart;2020-05-01;;Endereço da Sede;Av. Luiz Pasteur, 1020;Não possui;Três Portos;Sapucaia do Sul;RS;Brasil;93212360;;51;39860200;;51;39860200;ri.recrusul@gmail.com
91.495.499/0001-00;2020-01-01;1;94255;STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS;Ricardo Eber Diaz;2016-09-15;;Endereço da Sede;Avenida Stara, 519;S/C;Stara;Não-Me-Toque;RS;Brasil;99470000;;54;33322800;;54;33322800;ricardo@stara.com.br
91.669.747/0001-92;2020-01-01;2;91309;FINANSINOS S.A.- CREDITO FINANC E INVEST;MAURO ELAR FERRARI;2015-08-05;;Endereço da Sede;RUA BENTO GONÇALVES;2575;CENTRO;Novo Hamburgo;RS;Brasil;93510365;;51;35942488;;51;35941998;mauro@finansinos.com.br
91.983.056/0001-69;2020-01-01;3;98795;KEPLER WEBER S.A.;Piero Abbondi;2018-08-14;;Endereço da Sede;Rua do Rócio;nº 84, 3º andar;Vila Olímpia;São Paulo;SP;Brasil;04552000;;11;48730302;;11;48730301;ri.kepler@kepler.com.br
92.012.467/0001-70;2020-01-01;1;91290;GRAZZIOTIN S.A.;Danilo Arthur de Jesus Alvarenga;2019-01-01;;Endereço da Sede;Av. Brigadeiro Faria Lima;3400;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;30039285;atendimentoescrituracao@itau-unibanco.com.br
92.660.570/0001-26;2020-01-01;3;94769;TREVISA INVESTIMENTOS S.A.;Silvia Cristina Mallmann Guariglia;2018-01-01;;Endereço da Sede;Av. Padre Cacique, 320;6 ANDAR;Menino Deus;Porto Alegre;RS;Brasil;90810240;;51;21031188;;51;21031100;silvia.guariglia@trevisa.com.br
92.665.611/0001-77;2020-01-01;3;99314;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Rodrigo Krause dos Santos Rocha;2020-03-09;2020-09-03;Endereço da Sede;Avenida Industrial Belgraf, 865;;Industrial;Eldorado do Sul;RS;Brasil;92990000;;51;34819588;;51;34819500;relinvest@dimed.com.br
92.665.611/0001-77;2020-01-01;3;99314;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Roger Moreira Nickhorn;2020-12-07;;Endereço da Sede;Avenida Industrial Belgraff, 865;;Industrial;Eldorado do Sul;RS;Brasil;92990000;;51;34819588;;51;34819550;relinvest@dimed.com.br
92.690.783/0001-09;2020-01-01;1;93577;METALURGICA GERDAU S.A.;Rodrigo dos Reis Maia;2015-01-01;;Endereço da Sede;Avenida Doutora Ruth Cardoso, 8501;8º andar;Pinheiros;São Paulo;SP;Brasil;05425070;;11;30946300;;11;30946300;inform@gerdau.com.br
92.693.019/0001-89;2020-01-01;1;91243;PANATLANTICA S.A.;Andreia Simone Fonseca de Lima;2009-01-01;;Endereço da Sede;Rua Rudolfo Vontobel, 600;S/C;Distrito Industrial;Gravataí;RS;Brasil;94045405;;051;34897777;;51;34897799;panatlantica@panatlantica.com.br
92.702.067/0001-96;2020-01-01;5;102891;BCO ESTADO DO RIO GRANDE DO SUL S.A.;Nathan Sassi Meneguzzi;2020-12-08;;Endereço da Sede;Rua Caldas Junior, 7 andar;108;Centro Histórico;Porto Alegre;RS;Brasil;90018900;;51;32153232;;51;32151716;ri@banrisul-ri.com.br
92.715.812/0001-31;2020-01-01;3;93118;CIA ESTADUAL GER.TRANS.ENER.ELET-CEEE-GT;Viviane Souza Quevedo Ribeiro;2019-11-01;;Endereço da Sede;Av. Joaquim Porto Villanova, 201;Predio A1 sala 620;Jardim Carvalho;Porto Alegre;RS;Brasil;91410400;;051;33822815;;051;33824585;ri@ceee.com.br
92.749.225/0001-63;2020-01-01;1;90490;HERCULES S.A. FABRICA DE TALHERES;Teresinha Mengue;2018-12-01;;Endereço da Sede;Avenida Dr. Nilo Peçanha, 2825;301;Chacara das Pedras;Porto Alegre;RS;Brasil;91330001;;51;33585081;;;;teresinha.mengue@mundial.com
92.754.738/0001-62;2020-01-01;3;96869;LOJAS RENNER S.A.;ALVARO JORGE FONTES DE AZEVEDO;2020-09-02;;Endereço da Sede;Av. Joaquim Porto Villanova, 401;7º andar;Jardim do Salso;Porto Alegre;RS;Brasil;91410400;;51;21217045;;;;acionistas@lojasrenner.com.br
92.754.738/0001-62;2020-01-01;3;96869;LOJAS RENNER S.A.;Laurence Beltrão Gomes;2013-10-14;2020-09-01;Endereço da Sede;Av. Joaquim Porto Villanova, 401;7º andar;Jardim do Salso;Porto Alegre;RS;Brasil;91410400;;51;21217045;;;;acionistas@lojasrenner.com.br
92.781.335/0001-02;2020-01-01;2;92846;TAURUS ARMAS S.A.;Ricardo Martins;2018-07-09;;Endereço da Sede;Av. São Borja;2181/Prédio A;Fazenda São Borja;São Leopoldo;RS;Brasil;93035411;;51;30213079;;51;30213174;ricardo.martins@taurus.com.br
92.791.243/0001-03;2020-01-01;3;98624;IRANI PAPEL E EMBALAGEM S.A.;Mariciane Brugneroto;2016-03-03;;Endereço da Sede;Rua Francisco Lindner, 477;Terreo;Centro;Joaçaba;SC;Brasil;89600000;;49;991978085;;;;maricianebrugneroto@irani.com.br
92.929.520/0001-00;2020-01-01;2;97003;SPRINGER S.A.;Deise Santos Amarante;2020-09-09;;Endereço da Sede;Rua Howard Archibald Acheson Jr., 55;bloco A - 1º andar;Jardim da Glória;Cotia;SP;Brasil;06711280;;11;46121517;;11;46121517;deisesantos@springersa.com.br
92.929.520/0001-00;2020-01-01;2;97003;SPRINGER S.A.;Mariza Hess Moncayo;1988-09-01;2020-08-15;Endereço da Sede;Rua Howard Archibald Acheson Jr., 55;bloco A - 1º andar;Jardim da Glória;Cotia;SP;Brasil;06711280;;11;46121517;;11;46121517;springersa@terra.com.br
92.934.215/0001-06;2020-01-01;2;103064;Banrisul Cartões S.A.;ELIZABETE REJANE SODRÉ TAVARES;2019-05-02;;Endereço da Sede;Rua Siqueira Campos, 832;4º andar;Centro Histórico;Porto Alegre;RS;Brasil;90010000;;51;32153818;;51;32153808;vero_ri@banrisul.com.br
96.298.013/0001-68;2020-01-01;2;97479;PACAEMBU CONSTRUTORA S.A.;Cesar Augusto Signorini Faim;2020-02-07;;Endereço da Sede;Rua Sabará, 566;12º andar;Higienópolis;São Paulo;SP;Brasil;01239010;;11;32364141;;11;323641413;ri@pacaembu.com
96.418.264/0218-02;2020-01-01;2;95847;Lojas Quero Quero S.A.;Vinicius Pretto de Souza;2020-02-05;;Endereço da Sede;Avenida General Flores da Cunha;nº 1943;Vila Cachoeirinha;Cachoeirinha;RS;Brasil;94910003;;51;34415798;;;;ri@quero-quero.com.br
97.191.902/0001-94;2020-01-01;2;99992;CONSERVAS ODERICH S.A.;CRISTIANE CORDEIRO;2017-05-30;;Endereço da Sede;RUA ODERICH, 807;-;CENTRO;São Sebastião do Caí;RS;Brasil;95760000;;51;36351609;;51;36351409;marcos@oderich.com.br
97.837.181/0001-47;2020-01-01;1;95491;DURATEX S.A.;Itaú Corretora de Valores S.A.;2015-01-29;;Endereço da Sede;DISO/SPGE/GOE - Gerência de Escrituração - Rua Ururaí, 111;Prédio B - Terreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;30039285;;;;escrituraacoes@itau-unibanco.com.br
