CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Contato;Data_Inicio_Contato;Data_Fim_Contato;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
39.393.829/0001-37;2021-01-01;5;104708;HLASA PARTICIPAÇÕES S.A.;Hugo Miguel Varela Repolho;2021-05-13;;Endereço da Sede;Avenida Almirante Barroso, 52;SL 3001 e 3002 parte;Centro;Rio de Janeiro;RJ;Brasil;20031000;;021;22111300;;021;22111300;invest@invepar.com.br
39.393.829/0001-37;2021-01-01;5;104708;HLASA PARTICIPAÇÕES S.A.;Marcelo Santos;2021-01-25;2021-05-12;Endereço da Sede;Avenida Almirante Barroso, 52;SL 3001 e 3002;Centro;Rio de Janeiro;RJ;Brasil;20031000;;021;22111300;;021;22111300;invest@invepar.com.br
40.159.947/0001-64;2021-01-01;7;111027;HMOBI Participações S.A.;Daniel Antunes Azevedo;2021-11-08;;;Avenida Presidente Vargas 2000;;Centro;Rio de Janeiro;RJ;Brasil;20210031;;21;32116323;;;;dri@metrorio.com.br
40.159.947/0001-64;2021-01-01;7;111027;HMOBI Participações S.A.;Hugo Miguel Varela Repolho;2021-05-13;2021-11-07;;Avenida Almirante Barroso, nº 52;Sl 3001 e 3002;Centro;Rio de Janeiro;RJ;Brasil;20031000;;021;22111300;;021;22111313;invest@invepar.com.br
40.159.947/0001-64;2021-01-01;7;111027;HMOBI Participações S.A.;Marcelo Vieira dos Santos;2021-01-25;2021-05-12;;Av. Almirante Barroso, nº 52;Sl 3001 e 3002 parte;Centro;Rio de Janeiro;RJ;Brasil;20031000;;021;22111300;;;;invest@invepar.com.br
40.337.136/0001-06;2021-01-01;7;113699;Terra Santa Propriedades Agrícolas S.A.;José Humberto Prata Teodoro Junior;2021-05-10;;;Praça General Gentil Falcão, 108, 8º andar;Cj. 81, Sala 4;Cidade Monções;São Paulo;SP;Brasil;04571150;;11;31373100;;;;ri@terrasantapa.com.br
40.997.635/0001-20;2021-01-01;2;108855;TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS XXII S.A.;Luis Philipe Camano Passos;2021-01-21;;Endereço da Sede;Rua Bandeira Paulista, nº 600, Conjunto 44;SALA 13;Itaim Bibi;São Paulo;SP;Brasil;04532001;;011;1141158700;;011;41158700;luis.passos@grupotravessia.com
41.096.674/0001-19;2021-01-01;1;109109;CANTU STORE S.A.;Joel Gonçalves de Deus;2021-10-19;;;Rua Gomes de Carvalho, 1.108;Conj. 144, 14º andar;Vila Olímpia;São Paulo;SP;Brasil;04547001;;47;30462550;;;;ri@cantustore.com.br
41.096.674/0001-19;2021-01-01;1;109109;CANTU STORE S.A.;Joel Gonçalves de Deus;2021-10-21;;Endereço da Sede;Rua Gomes de Carvalho, 1.108;Conj. 144, 14º andar;Vila Olímpia;São Paulo;SP;Brasil;04547001;;47;30462550;;;;ri@cantustore.com.br
41.508.382/0001-46;2021-01-01;2;110141;RODOVIAS DO BRASIL HOLDING S.A.;Alexandre Günther Steinhäuser;2021-07-22;;Endereço da Sede;Avenida Afrânio de Melo Franco nº 290;sala 501-A;LEBLON;Rio de Janeiro;RJ;Brasil;22430060;;21;996993997;;21;996993997;alexandre.s@rdbholding.com.br
42.150.391/0001-70;2021-01-01;2;106380;BRASKEM S.A.;PEDRO VAN LANGENDONCK TEIXEIRA DE FREITAS;2016-04-01;;Endereço da Sede;Rua Lemos Monteiro, 120;24º ANDAR;Butantã;São Paulo;SP;Brasil;05501050;;011;35769531;;011;35769532;braskem-ri@braskem.com.br
42.233.757/0001-75;2021-01-01;3;110622;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;Lucas Cive;2021-05-18;;Endereço da Sede;Rua da Quitanda;nº 86, 4º andar;Centro;Rio de Janeiro;RJ;Brasil;20091005;;11;55064059;;;;ri.aminvest1@alvarezandmarsal.com
42.278.291/0001-24;2021-01-01;3;112491;LOG-IN LOGISTICA INTERMODAL S.A.;Sandra Silva Calcado;2020-08-15;;;Rua do Passeio, 78;12º andar - 1201;Centro;Rio de Janeiro;RJ;Brasil;20021290;;21;21116500;;21;21116760;relacoescominvestidores@loginlogistica.com.br
42.278.473/0001-03;2021-01-01;3;111157;WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.;Guilherme Aguiar;2016-09-02;;;Rua Olimpíadas, n° 66;12º andar;Vila Olímpia;São Paulo;SP;Brasil;04551000;;11;30800100;;;;ri@wizsolucoes.com.br
42.310.775/0001-03;2021-01-01;1;109410;Águas do Rio 1 SPE S.A.;LUIZ FELIPE NEGREIROS DE SÁ;2021-10-26;;Endereço da Sede;Av. Barão de Tefé, N° 34;sala 701;Saúde;Rio de Janeiro;RJ;Brasil;20220903;;011;38188150;;;;ri@aegea.com.br
42.500.384/0001-51;2021-01-01;6;114682;OMEGA ENERGIA S.A.;Andrea Sztajn;2021-12-23;;;Rua Elvira Ferraz;12 andar cj 123-124;Vila Olímpia;São Paulo;SP;Brasil;04552040;;11;32549810;;;;ri@omegaenergia.com.br
42.500.384/0001-51;2021-01-01;6;114682;OMEGA ENERGIA S.A.;Lívia Mariz Junqueira;2021-09-24;2021-12-22;;Rua Elvira Ferraz, nº 68;12 andar cj 123-124;Vila Olímpia;São Paulo;SP;Brasil;0455204;;11;32549810;;;;ri@omegaenergia.com.br
42.603.513/0001-37;2021-01-01;3;113060;TRUE SECURITIZADORA DE CREDITOS FINANCEIROS IV S.A.;Arley Custodio Fonseca;2021-05-04;;;Avenida Santo Amaro, 48;1º andar cj 11;Vila Nova Conceição;São Paulo;SP;Brasil;04506000;;11;30714475;;;;financeiro@truesecuritizadora.com.br
42.644.220/0001-06;2021-01-01;1;109417;ÁGUAS DO RIO 4 SPE S.A.;LUIZ FELIPE NEGREIROS DE SÁ;2021-05-26;;Endereço da Sede;Avenida Barão de Tefé, nº 34;sala 801;Saúde;Rio de Janeiro;RJ;Brasil;20220460;;011;38188150;;;;ri@aegea.com.br
42.771.949/0001-35;2021-01-01;3;111325;CENTRO DE IMAGEM DIAGNOSTICOS S.A.;Sami Foguel;2020-05-28;;;Rua Marselhesa nº 500;7º andar;Vila Mariana;São Paulo;SP;Brasil;04020060;;11;43691387;;11;43691387;ri@alliar.com
43.283.811/0001-50;2021-01-01;1;102558;Kalunga S.A.;Felipe de Albuquerque Campos;2020-01-01;;Endereço da Sede;Rua da Mooca, 766;4º e 5º andares;Mooca;São Paulo;SP;Brasil;03104010;;11;33469966;;;;ri@kalunga.com.br
43.470.988/0001-65;2021-01-01;3;112932;EVEN CONSTRUTORA E INCORPORADORA S.A.;José Carlos Wollenweber Filho;2020-01-06;;;Rua Hungria;1400, 2º andar;Jardim América;São Paulo;SP;Brasil;01455000;;011;33773699;;011;33773780;ri@even.com.br
43.776.517/0001-80;2021-01-01;4;106301;CIA SANEAMENTO BASICO EST SAO PAULO;Mario Azevedo de Arruda Sampaio;1994-06-27;;Endereço para Correspondência;Rua Costa Carvalho, 300;-;Pinheiros;São Paulo;SP;Brasil;05429900;;11;33888664;;11;33888669;maasampaio@sabesp.com.br
43.948.405/0001-69;2021-01-01;3;113542;LUPO S.A.;Carlos Alberto Mazzeu;2021-08-16;;;Rodovia Washington Luis;Km 276,5;Recreio Campestre;Araraquara;SP;Brasil;14803900;;16;993641236;;;;ri@lupo.com.br
45.242.914/0001-05;2021-01-01;2;112279;C&A Modas S.A.;Roberta Noronha;2020-02-17;;;Alameda Araguaia;1.222/1.022;Alphaville;Barueri;SP;Brasil;06455000;;11;21346169;;11;21346169;roberta.noronha@cea.com.br
45.365.558/0001-09;2021-01-01;2;108602;VITTIA FERTILIZANTES E BIOLÓGICOS S.A.;Alexandre Del Nero Frizzo;2020-11-16;;Endereço da Sede;Avenida Marginal Esquerda, 1.000;;Distrito Industrial;São Joaquim da Barra;SP;Brasil;14600000;;16;38108028;;;;ri@vittia.com.br
45.453.214/0001-51;2021-01-01;1;103671;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Juliana Abreu Rio Tinto de Matos;2021-01-06;;Endereço da Sede;Avenida Ayrton Senna, 2150;Bloco P - 3 andar;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22775900;;5521;40090270;;5521;24913906;ri@profarma.com.br
45.453.214/0001-51;2021-01-01;1;103671;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Suzana Gruenbaum;2019-08-05;2021-01-05;Endereço da Sede;Avenida Ayrton Senna, 2150;Bloco P - 3 andar;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22775900;;5521;40090276;;5521;24913906;ri@profarma.com.br
47.508.411/0001-56;2021-01-01;3;113620;CIA BRASILEIRA DE DISTRIBUICAO;Guillaume Marie Didier Gras;2021-08-06;;;Avenida Brigadeiro Luís Antônio, 3142;4 andar;Jardim Paulista;São Paulo;SP;Brasil;01402901;;11;38860533;;11;38860244;gpa.ri@gpabr.com
47.508.411/0001-56;2021-01-01;3;113620;CIA BRASILEIRA DE DISTRIBUICAO;Isabela Cadenassi;2021-03-19;2021-08-05;;Avenida Brigadeiro Luís Antônio, 3142;4 andar;Jardim Paulista;São Paulo;SP;Brasil;01402901;;11;38860533;;11;38860244;gpa.ri@gpabr.com
47.509.120/0001-82;2021-01-01;2;109737;BRADESCO LEASING S.A. ARREND MERCANTIL;André Bernardino da Cruz Filho;2009-12-07;;Endereço da Sede;Núcleo Cidade de Deus - Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;dac.acecustodia@bradesco.com.br
47.960.950/0001-21;2021-01-01;4;113988;MAGAZINE LUIZA S.A.;Roberto Bellissimo Rodrigues;2011-02-21;;;Rua Maria Prestes Maia, 300;;Carandiru;São Paulo;SP;Brasil;02047000;;11;35042727;;;;ri@magazineluiza.com.br
48.344.725/0007-19;2021-01-01;1;106829;ALTHAIA S.A. INDÚSTRIA FARMACÊUTICA;Allysson Fernando Yamamoto;2021-07-20;;Endereço da Sede;Avenida Tégula, nº 888, Edifício Topázio, Módulo 15;Centro Emp. Atibaia;Ponte Alta;Atibaia;SP;Brasil;12952820;;11;44178393;;;;ri@althaia.com.br
49.263.189/0001-02;2021-01-01;1;103612;HELBOR EMPREENDIMENTOS S.A.;Franco Gerodetti Neto;2020-11-11;;Endereço da Sede;Av Brigadeiro Faria Lima, 4055;11° andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;31741211;;11;31741211;ri@helbor.com.br
50.564.053/0001-03;2021-01-01;2;107935;BOMBRIL S.A.;Alexandre Yazbek;2020-06-17;;Endereço da Sede;Marginal Direita da Via Anchieta, KM 14;S/N;Rudge Ramos;São Bernardo do Campo;SP;Brasil;09696000;;11;43661041;;11;43661287;acionista@bombril.com.br
50.746.577/0001-15;2021-01-01;3;111049;COSAN S.A.;Ana Luisa de Assis Perina;2021-08-05;;;Av. Brigadeiro Faria Lima, 4100;16º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;38979797;;011;38979798;dep.ri@cosan.com
50.746.577/0001-15;2021-01-01;3;111049;COSAN S.A.;Phillipe Casale;2015-04-01;2021-08-04;;Av. Brigadeiro Faria Lima, 4100;16º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;38979797;;011;38979798;dep.ri@cosan.com
50.926.955/0001-42;2021-01-01;2;103089;VULCABRAS S.A.;Wagner Dantas da Silva;2019-08-05;;Endereço da Sede;Av. Antônio Frederico Ozanan;1440;Da Grama;Jundiaí;SP;Brasil;13219001;;11;52259500;;;;dri@vulcabras.com.br
51.128.999/0001-90;2021-01-01;3;113066;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;Ricardo Lessa Pansa;2012-01-01;;;Rua Arnaldo, 388;;Bairro Engenho Novo;Barueri;SP;Brasil;06415110;;11;41617600;;11;41612036;ri@nutriplant.com.br
51.218.147/0001-93;2021-01-01;2;109143;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;Marcos Montes de Souza;2014-09-01;;Endereço da Sede;Rua Angelina Maffei Vita, 200;9º andar;Jardim Paulistano;São Paulo;SP;Brasil;01455070;;11;31376872;;11;31377097;ri@iguatemi.com.br
51.466.860/0001-56;2021-01-01;2;111754;SAO MARTINHO S.A.;Aline Reigada;2015-04-01;;;RUA GERALDO FLAUSINO GOMES, 61;13º ANDAR;BROOKLIN NOVO;São Paulo;SP;Brasil;04575060;;011;21054100;;011;21054141;Aline.Reigada@saomartinho.com.br
52.123.916/0001-32;2021-01-01;2;110337;DORI ALIMENTOS S.A.;José Eduardo Zillo;2021-08-04;;Endereço da Sede;Av. República, nº 5159;Distrito Industrial;Marília;São Paulo;SP;Brasil;17512035;;;;;;;ri@dori.com.br
52.548.435/0001-79;2021-01-01;3;107121;JSL S.A.;Felipe Brindo da Cruz;2015-01-19;2020-11-02;;;;;;;;;;;;;;;
52.548.435/0001-79;2021-01-01;3;107121;JSL S.A.;Guilherme de Andrade Fonseca Sampaio;2020-11-03;;Endereço da Sede;Rua Doutor Renato Paes de Barros, n° 1.017;10 andar;Itaim Bbi;São Paulo;SP;Brasil;04530001;;11;23777043;;11;23777043;ri@jsl.com.br
53.113.791/0001-22;2021-01-01;2;111811;TOTVS S.A.;Gilsomar Maia Sebastião;2008-01-01;;;Avenida Braz Leme;1000;Casa Verde;São Paulo;SP;Brasil;02511000;;11;20997773;;11;20997335;ri@totvs.com.br
56.444.250/0001-75;2021-01-01;3;108939;HAUSCENTER SA;FERNANDO GUILHERME DE FRANCISCO NEGRÃO;2020-06-12;;Endereço da Sede;AVENIDA DAS NAÇÕES UNIDAS, nr. 12551, 17º andar;Sala 1709;BROOKLIN PAULISTA;São Paulo;SP;Brasil;04578903;;021;21037621;;021;21037621;intercorpconsultoria@uol.com.br
56.643.018/0001-66;2021-01-01;3;103267;EUCATEX S.A. INDUSTRIA E COMERCIO;Waneska Bandeira;2007-09-01;;Endereço da Sede;Av. Juscelino Kubitschek, 1830 11 andar;Torre I;Vila Nova Conceição;São Paulo;SP;Brasil;04543900;;11;30492473;;;;ri@eucatex.com.br
56.643.018/0001-66;2021-01-01;3;103267;EUCATEX S.A. INDUSTRIA E COMERCIO;Waneska Bandeira;2007-09-01;;Endereço da Sede;Av. Juscelino Kubitschek, 1830 11 andar;Torre I;Vila Nova Conceição;São Paulo;SP;Brasil;04543900;;11;30492473;;;;waneska@eucatex.com.br
56.720.428/0001-63;2021-01-01;1;106197;INDUSTRIAS ROMI S.A.;Daniel Antonelli;2017-01-01;;Endereço da Sede;Rodovia Luís de Queiroz (SO 304), s/n;KM 141,5;Dist. Industrial Sul;Santa Bárbara d Oeste;SP;Brasil;13459057;;19;34559418;;19;34559990;dri@romi.com
58.119.199/0001-51;2021-01-01;3;100953;ODONTOPREV S.A.;José Roberto Borges Pacheco;2006-06-13;;Endereço da Sede;Av.Marcos Penteado de Ulhôa Rodrigues, nº 939 CJ.1401;14º andar;Alphaville;Barueri;SP;Brasil;06460040;;0011;48788893;;0011;48788893;ri@odontoprev.com.br
58.430.828/0001-60;2021-01-01;2;108823;Blau Farmacêutica S.A.;Melissa Angelini;2020-08-17;;Endereço da Sede;Rodovia Raposo Tavares, Km 30,5, n.º 2.833, Unidade I;prédios 100/110;Barro Branco;Cotia;SP;Brasil;06705030;;11;46159413;;11;46159401;ri@blau.com.br
59.105.999/0001-86;2021-01-01;2;112409;WHIRLPOOL S.A.;Fabiana Magrini;2019-09-01;;;Rua Olympia Semeraro, 675;1º Andar Sala 06 PA;Jardim Santa Emilia;São Paulo;SP;Brasil;04183090;;11;35661434;;11;35661434;investidores@whirlpool.com
59.285.411/0001-13;2021-01-01;3;105284;BCO PAN S.A.;Mauro Dutra Mediano Dias;2020-05-22;;Endereço da Sede;Avenida Paulista, 1374;16º andar;Bela Vista;São Paulo;SP;Brasil;01310100;;11;32645343;;;;ri@grupopan.com
59.418.806/0001-47;2021-01-01;1;105381;TRACK & FIELD CO S.A.;Fernando Queiroz Tracanella;2020-02-27;;Endereço da Sede;Rua Dr. Eduardo Souza Aranha, nº 387, Edif. Juscelino Plaza;8º e 9º andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543121;;11;30481200;;11;30481200;ri@tf.com.br
59.717.553/0001-02;2021-01-01;5;113742;MULTILASER INDUSTRIAL S.A.;Juliane Lopes Chitolina Goulart;2022-04-06;;;Avenida Brigadeiro Faria Lima, nº 1811;15º andar;Jardim América;São Paulo;SP;Brasil;01452000;;11;31985877;;;;ri@multilaser.com.br
59.789.545/0001-71;2021-01-01;4;114369;POLPAR S.A.;Maria Cecilia Castro Neves Ipiña;2018-12-04;;;AVENIDA BRIGADEIRO FARIA LIMA, 1355;21º ANDAR;JARDIM PAULISTANO;São Paulo;SP;Brasil;01452919;;11;35039069;;;;cecilian@suzano.com.br
59.981.829/0001-65;2021-01-01;3;106237;Rodobens SA;Bruno Boccolini Alves Costa;2021-04-26;;Endereço da Sede;Avenida Murchid Homsi, nº 1404;Bloco A, 3º andar;Vila Diniz;São José do Rio Preto;SP;Brasil;15013000;;17;21363666;;;;ri@rodobens.com.br
60.398.369/0004-79;2021-01-01;1;103688;PARANAPANEMA S.A.;Cryssie Marçal;2020-10-16;;Endereço da Sede;RUA FELIPE CAMARÃO;500;UTINGA;Santo André;SP;Brasil;09220580;;11;21997855;;11;44614034;ri@paranapanema.com.br
60.444.437/0001-46;2021-01-01;5;113170;LIGHT SERVICOS DE ELETRICIDADE S.A.;Rodrigo Domingues Vilela;2019-08-12;;;Avenida Marechal Floriano, 168;Bloco 1, 2º andar;Centro;Rio de Janeiro;RJ;Brasil;20080002;;21;22112700;;00;00000000;ri@light.com.br
60.476.884/0001-87;2021-01-01;2;112141;MAHLE-METAL LEVE S.A.;Itaú Corretora de Valores S.A.;2002-08-22;;;Rua Ururaí, 111;Prédio B- Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974529;;011;27973750;adriana.souza@itau-unibanco.com.br
60.500.139/0001-26;2021-01-01;4;113085;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;Área de Relacionamento com Investidores;2014-08-20;;;Rua Henrique Schaumann, 270;3º andar;Cerqueira César;São Paulo;SP;Brasil;05413909;;11;52000627;;11;;admri@saraiva.com.br
60.543.816/0001-93;2021-01-01;4;110517;IGUATEMI S.A.;Guido Barbosa de Olveira;2021-11-18;;Endereço da Sede;Rua Angelina Maffei Vita, 200;9º andar;Jardim Paulistano;São Paulo;SP;Brasil;01455070;;11;31376872;;11;31377097;ri@iguatemi.com.br
60.637.238/0001-54;2021-01-01;3;108906;BLUE TECH SOLUTIONS EQI S.A.;YURI MARCEL DIAS DA SILVA;2021-09-11;;Endereço da Sede;rua a, 239;0;mangabeira;Feira de Santana;BA;Brasil;44056018;;11;973232429;;;;investidores@bluetechsolutions.com.br
60.651.809/0001-05;2021-01-01;3;114377;SUZANO HOLDING S.A.;MARIA CECILIA CASTRO NEVES IPIÑA;2018-12-04;;;AVENIDA BRIGADEIRO FARIA LIMA, 1355;21º ANDAR;JARDIM PAULISTANO;São Paulo;SP;Brasil;01452919;;11;35039069;;;;cecilian@suzano.com.br
60.746.948/0001-12;2021-01-01;1;100068;BCO BRADESCO S.A.;André Bernardino da Cruz Filho;2009-12-07;;Endereço da Sede;Núcleo Cidade de Deus, Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;dac.acecustodia@bradesco.com.br
60.840.055/0001-31;2021-01-01;4;112800;FLEURY S.A.;Felipe Joaquim Martins de Souza;2020-10-01;;;Av. Gen. Valdomiro de Lima, 508;1º andar;Jabaquara;São Paulo;SP;Brasil;04344070;;11;50147236;;11;50147236;ri@grupofleury.com.br
60.851.615/0001-53;2021-01-01;1;105174;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;JOÃO CARLOS PURKOTE;1996-06-28;;Endereço da Sede;AV. ANTONIO BARDELLA;525;CUMBICA;Guarulhos;SP;Brasil;07220902;;11;24871000;;11;24120848;controladoria@bardella.com.br
60.872.504/0001-23;2021-01-01;1;100853;ITAU UNIBANCO HOLDING S.A.;ITAÚ CORRETORA DE VALORES S.A.;2012-11-22;;Endereço da Sede;DSMC - SSCO - Gerência de Escrituração - Rua Ururaí, 111;Prédio B - Terreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;30039285;;;;atendimentoescrituracao@itau-unibanco.com.br
60.894.730/0001-05;2021-01-01;2;110606;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Leonardo Karam Rosa;2017-08-01;;Endereço da Sede;Av. do Contorno, 6594;Andar 11;Savassi;Belo Horizonte;MG;Brasil;30110044;;31;34998856;;31;34998771;dri@usiminas.com
60.933.603/0001-78;2021-01-01;1;105010;CESP - CIA ENERGETICA DE SAO PAULO;Isabela Comelato Cerbasi;2019-04-16;;Endereço da Sede;Avenida Dra. Ruth Cardoso, 7.221;12º andar;Pinheiros;São Paulo;SP;Brasil;05425902;;011;30922812;;011;30922812;ricesp@cesp.com.br
61.065.751/0001-80;2021-01-01;2;114137;ROSSI RESIDENCIAL S.A.;Vitor Simões Alvarez;2016-08-13;;;Rua Henri Dunant, 873 - Conj. 601 a 605;6° andar;Santo Amaro;São Paulo;SP;Brasil;04709111;;11;40582502;;11;40582100;ri@rossiresidencial.com.br
61.079.117/0001-05;2021-01-01;2;102689;ALPARGATAS S.A.;Mariana do Carmo Espirito Santo;2021-01-18;;Endereço da Sede;Av. das Nações Unidas, 14261;Ala A, 9,10,11 andar;Vila Gertrudes;São Paulo;SP;Brasil;04794000;;11;45697397;;;;ri@alpargatas.com
61.080.313/0001-91;2021-01-01;1;102502;COBRASMA S.A.;Gilmar Bassan;1979-12-12;;Endereço da Sede;Rua Professor Luis Eulalio de Bueno Vidigal 131;;Centro;Osasco;SP;Brasil;06093085;;011;46238422;;011;46238425;cobrasma_fn@terra.com.br
61.082.004/0001-50;2021-01-01;1;100292;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;Carlos Antonio Tilkian;2018-06-01;;Endereço da Sede;Avenida Eusébio Matoso, 1375;7 º andar;Pinheiros;São Paulo;SP;Brasil;05423180;;11;21027001;;11;21027090;ctilkian@estrela.com.br
61.092.037/0001-81;2021-01-01;1;99775;ETERNIT S.A. - Em Recuperação Judicial;Paula Dell'Agnolo Barhum Macedo;2017-04-20;;Endereço da Sede;Rua Dr. Fernandes Coelho, 85;8º andar;Pinheiros;São Paulo;SP;Brasil;05423040;;011;31943881;;011;38162782;ri@eternit.com.br
61.156.113/0001-75;2021-01-01;1;105302;IOCHPE MAXION S.A.;Luis Fernando Castro de Abreu;2020-07-18;;Endereço da Sede;Rua Luigi Galvani, 146;13º andar;Brooklin Novo;São Paulo;SP;Brasil;04575020;;11;55083830;;11;55067353;ri@iochpe.com.br
61.186.680/0001-74;2021-01-01;1;105404;BANCO BMG S/A;Danilo Herculano;2010-04-06;;Endereço da Sede;Avenida Presidente Juscelino Kubitschek, nº 1830;Sala 101, Parte;Vila Nova Conceição;São Paulo;SP;Brasil;04543000;;11;30672245;;;;ri@bancobmg.com.br
61.189.288/0001-89;2021-01-01;1;99587;MARISA LOJAS S.A.;Agências do Banco Bradesco S.A.;2009-12-11;;Endereço da Sede;Cidade de Deus - Depart de Ações e Custódia - Prédio Amarelo;s/n;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36844522;;11;36849441;4010.acecustodia@bradesco.com.br
61.351.532/0001-68;2021-01-01;2;105768;AZEVEDO E TRAVASSOS S.A.;Vinicius Divino Canto Fernandes;2020-10-01;;Endereço da Sede;RUA VICENTE ANTONIO DE OLIVEIRA, 1050;;VILA MIRANTE;São Paulo;SP;Brasil;02955080;;11;39737787;;;;investidores@azevedotravassos.com.br
61.409.892/0001-73;2021-01-01;2;106490;COMPANHIA BRASILEIRA DE ALUMÍNIO;Amábile Silva;2021-05-17;;Endereço da Sede;Avenida Engenheiro Luiz Carlos Berrini, nº 105;14 parte, cj. 141;Cidade Monções;São Paulo;SP;Brasil;04571900;;11;55086934;;;;ir@cba.com.br
61.532.644/0001-15;2021-01-01;1;105527;ITAÚSA S.A.;Itaú Corretora de Valores S.A.;2010-08-31;;Endereço da Sede;DISO/SPGE/GOE - Gerência de Escrituração - Rua Ururaí, 111;Prédio B - Terreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;30039285;;;;escrituracaorendavariavel@itau-unibanco.com.br
61.584.140/0001-49;2021-01-01;3;111655;REDE ENERGIA PARTICIPAÇÕES S.A.;Deborah Coutinho Gil Nunes;2019-09-03;;;Praia de Botafogo, n.º 228/13º andar;Ed.Argentina;Botafogo;Rio de Janeiro;RJ;Brasil;22250906;;21;21229521;;;;deborah.nunes@energisa.com.br
61.585.865/0001-51;2021-01-01;1;99583;RAIA DROGASIL S.A.;ITAU CORRETORA DE VALORES S/A;2009-05-14;;Endereço da Sede;AV BRIGADEIRO FARIA LIMA, 3400;10 ANDAR;ITAIM BIBI;São Paulo;SP;Brasil;04538132;;011;30039285;;011;27973140;escrituracaoacoes@itau-unibanco.com.br
61.695.227/0001-93;2021-01-01;2;109002;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Fabio Romanin;2021-05-10;;Endereço da Sede;Av. das Nações Unidas, 14401, andares 17°ao 23º;conjunto 1 ao 4;Chácara Sto Antônio;São Paulo;SP;Brasil;04794000;;11;940677394;;11;21952308;brasil.investorrelations@enel.com
61.695.227/0001-93;2021-01-01;2;109002;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Fabio Romanin;2021-05-10;;Endereço da Sede;Av. Dr. Marcos Penteado de Ulhôa Rodrigues;939, Torre 2, Loja 1;Sitio Tamboré;Barueri;SP;Brasil;06460040;;11;21957177;;11;21957177;brasil.investorrelations@enel.com
61.856.571/0001-17;2021-01-01;1;105377;CIA GAS DE SAO PAULO - COMGAS;Gustavo Withers Torres;2019-10-01;;Endereço da Sede;Rua Capitão Faustino de Lima;134;Brás;São Paulo;SP;Brasil;03040030;;;;;011;45045065;Investidores@comgas.com.br
62.144.175/0001-20;2021-01-01;3;113871;BCO PINE S.A.;Eduardo Magalhães Fonseca;2018-08-21;2021-02-28;;Avenida Presidente Juscelino Kubitschek, 1830 - Sala 64;6° andar;Itaim Bibi;São Paulo;SP;Brasil;04543000;;011;33725333;;11;33725923;ri@pine.com
62.144.175/0001-20;2021-01-01;3;113871;BCO PINE S.A.;Sérgio Luís Patrício;2021-03-01;;;Avenida Presidente Juscelino Kubitschek, 1830 - Sala 64;6° andar;Itaim Bibi;São Paulo;SP;Brasil;04543000;;011;33725333;;11;33725923;ri@pine.com
62.232.889/0001-90;2021-01-01;1;104741;BCO DAYCOVAL S.A.;Ricardo Gelbaum;2012-06-01;;Endereço da Sede;Av. Paulista, 1793;10º Andar;Bela Vista;São Paulo;SP;Brasil;01311200;;011;31381025;;011;31380771;ri@bancodaycoval.com.br
62.258.884/0001-36;2021-01-01;2;106521;INTERCEMENT BRASIL S.A.;Armando Sérgio Antunes da Silva;2021-05-17;;Endereço da Sede;Avenida das Nações Unidas, 12.495;13º e 14º andares;Brooklin Paulista;São Paulo;SP;Brasil;04578000;;11;37184200;;11;37184200;IR_ICB@intercement.com
62.258.884/0001-36;2021-01-01;2;106521;INTERCEMENT BRASIL S.A.;Armando Sérgio Antunes da Silva;2021-05-17;;Endereço da Sede;Avenida das Nações Unidas, 12.495,;13º e 14º andares;Brooklin Paulista;São Paulo;SP;Brasil;04578000;;11;37184200;;11;37184200;IR_ICB@intercement.com
